frame,hombro_x,hombro_y,hombro_x_vel,hombro_y_vel,hombro_x_acc,hombro_y_acc,hombro_mag,hombro_ang,hombro_vel_mag,hombro_vel_ang,hombro_acc_mag,hombro_acc_ang,codo_x,codo_y,codo_x_vel,codo_y_vel,codo_x_acc,codo_y_acc,codo_mag,codo_ang,codo_vel_mag,codo_vel_ang,codo_acc_mag,codo_acc_ang,muneca_x,muneca_y,muneca_x_vel,muneca_y_vel,muneca_x_acc,muneca_y_acc,muneca_mag,muneca_ang,muneca_vel_mag,muneca_vel_ang,muneca_acc_mag,muneca_acc_ang,cadera_x,cadera_y,cadera_x_vel,cadera_y_vel,cadera_x_acc,cadera_y_acc,cadera_mag,cadera_ang,cadera_vel_mag,cadera_vel_ang,cadera_acc_mag,cadera_acc_ang
182,0.24081557244691287,0.2854211841615115,-0.010948726360726782,0.0,0.3285387281422792,0.0,0.3734399447047595,0.8699594210106967,0.010948726360726782,3.141592653589793,0.3285387281422792,0.0,0.256596289883775,0.4613807444835172,-0.032846179082179815,0.03284617908217984,-0.657077456284558,0.32853872814231205,0.5279335633981637,1.063244703464668,0.04645151193015417,2.3561944901923444,0.7346349293674739,2.677945044588947,0.34881770796855865,0.5682882637667679,0.08211544770544955,-0.15875653223053549,-0.9856161844269358,0.3285387281424437,0.6668023276260261,1.0202884821905118,0.17873607156288143,-1.093450944421224,1.0389306805046072,2.8198420991930306,0.26225180711548274,0.5681058277270354,0.010948726360727357,0.005474363180363684,0.0,-0.3285387281421788,0.6257157835892878,1.1383172782898674,0.01224104820481513,0.46364760900080654,0.3285387281421788,-1.5707963267948966
183,0.24072435442704662,0.28532996614164524,-0.00547436318036311,-0.005474363180363665,0.32853872814231255,-0.3285387281423122,0.3733114040485648,0.8699886072482493,0.007741918655025813,-2.356194490192294,0.4646239251036654,-0.7853981633974478,0.2557753277049787,0.4615631805232497,-0.049269268623269726,0.010948726360727358,-0.9856161844268705,-1.3141549125691157,0.5276945971651853,1.0647723686646058,0.050471134716726915,2.9229237077158365,1.6426936407114148,-2.2142974355881972,0.34945623410762244,0.5647307609919839,0.038320542262542376,-0.21350016403417002,-2.628309825138363,-3.285387281422991,0.6641087952792575,1.0166667922629717,0.21691192683186605,-1.3932001595114132,4.207348586206615,-2.2455372690184436,0.2624342431552153,0.5681058277270354,0.010948726360727357,9.25185853854297e-18,0.0,-0.3285387281423121,0.6257922686306301,1.1380525913078556,0.010948726360727357,8.450168753626922e-16,0.3285387281423121,-1.5707963267948966
184,0.24054191838731412,0.2851475301019128,-0.01094872636072623,-0.01094872636072623,-0.3285387281422786,-0.3285387281422456,0.37305432369116237,0.8700470400621871,0.015483837310050855,-2.356194490192345,0.4646239251035943,-2.356194490192395,0.2545894934467174,0.46147196250338346,-0.07116672134472331,-0.005474363180363665,-1.3141549125691825,-0.9856161844269367,0.5270409683792905,1.0666564931225173,0.07137696322475492,-3.0648207623200103,1.642693640711508,-2.4980915447964844,0.35045963232615124,0.5609908221774675,0.060217994983995965,-0.22444889039489513,1.3141549125691834,-0.657077456284493,0.6614625132670272,1.0124016598916874,0.2323865558060367,-1.308676485529425,1.4692698587349493,-0.46364760900074603,0.2624342431552153,0.5678321736674367,0.0,-0.016423089541088797,-0.6570774562846243,-0.9856161844268033,0.6255438509268048,1.137869134240303,0.016423089541088797,-1.5707963267948966,1.1845632302927196,-2.1587989303425266
185,0.24035948234758162,0.28505631208204646,-0.01094872636072623,-0.005474363180363665,2.9605947323337506e-16,0.32853872814224555,0.37286697602793206,0.8702632838238625,0.012241048204814113,-2.677945044588947,0.32853872814224555,1.5707963267948957,0.2536773132480548,0.4611983084437847,-0.0547436318036334,-0.016423089541089907,0.9856161844268699,-0.6570774562845578,0.526361148801999,1.0679227463458967,0.0571540295440876,-2.850135859111928,1.1845632302927382,-0.588002603547552,0.3522839927234764,0.5573421013828174,0.10948726360726684,-0.21897452721453148,2.9568485532806776,0.3285387281423099,0.6593437870360265,1.0071229972165978,0.2448209640962855,-1.1071487177940864,2.9750447161223312,0.11065722117389978,0.2624342431552153,0.5673760835681053,0.0,-0.027371815901818367,0.0,-0.6570774562847578,0.6251298682558147,1.1375630484665602,0.027371815901818367,-1.5707963267948966,0.6570774562847578,-1.5707963267948966
186,0.2401770463078491,0.28532996614164524,-0.010948726360726786,0.016423089541089925,-3.301063126552132e-14,1.3141549125691823,0.3729587150765552,0.8711102313933047,0.01973809714731212,2.1587989303424715,1.3141549125691823,1.5707963267949216,0.25340365918845603,0.46083343636431967,-0.016423089541089893,-0.02189745272145358,2.2997710969960523,-0.3285387281423123,0.5259095650028117,1.068044302662935,0.0273718159018168,-2.2142974355881724,2.323119625518194,-0.14189705460417207,0.35483809727973153,0.5544231247470971,0.1532821690501729,-0.17517962177162652,2.6283098251382992,2.628309825138229,0.6582515298390391,1.0014737981901498,0.23277311535651168,-0.8519663271732731,3.716991400828991,0.785398163397435,0.2624342431552153,0.5669199934687741,0.0,-0.027371815901818367,0.0,0.0,0.624715944229924,1.1372565570517061,0.027371815901818367,-1.5707963267948966,0.0,0.0
187,0.24008582828798283,0.28605971030057525,-0.005474363180363665,0.043794905442906075,0.3285387281422792,1.6426936407114276,0.3734586493870182,0.8725554379517315,0.04413572696788403,1.6951513213416671,1.6752253857684676,1.3734007669450197,0.2537685312679211,0.4605597823047209,0.021897452721453613,-0.016423089541089907,2.2997710969960523,0.32853872814231205,0.5258457763816781,1.0671855338256913,0.027371815901816834,-0.6435011087932755,2.323119625518194,0.14189705460417196,0.35839560005451543,0.5518690201908419,0.21350016403416996,-0.15328216905017403,3.6139260095652355,1.3141549125691139,0.6580325383936847,0.9948279008139093,0.26282645108767805,-0.6226707887570695,3.845447221955028,0.3487710035838917,0.2623430251353491,0.5664639033694429,-0.005474363180363668,-0.027371815901816143,-0.32853872814231216,1.3328917575581302e-13,0.6242637396627422,1.1370822429028453,0.027913884681166047,-1.7681918866447928,0.32853872814231216,3.1415926535893877
188,0.23999461026811658,0.28733676257870283,-0.005474363180363665,0.07664108452508701,2.9605947323337506e-16,1.9712323688538067,0.37437925702014396,0.8749349813464515,0.0768363487511741,1.642103791580191,1.9712323688538067,1.5707963267948966,0.2544070574069848,0.46037734626498833,0.03832054226254242,-0.010948726360727343,0.9856161844268031,0.32853872814224544,0.5259945359150358,1.0659549267760384,0.039853965526875555,-0.278299659005134,1.0389306805044185,0.32175055439662187,0.3619531028292993,0.5493149156345868,0.2135001640341689,-0.15328216905017403,-6.513308411134251e-14,-1.7763568394002505e-15,0.6578426294991763,0.9881778724348711,0.26282645108767716,-0.6226707887570718,6.515730265654114e-14,-3.114326685134199,0.26206937107575023,0.5662814673297103,-0.016423089541089907,-0.01094872636072512,-0.6570774562845577,0.9856161844269368,0.6239832173200887,1.1373573290296086,0.019738097147311184,-2.5535900500422883,1.1845632302927938,2.1587989303424173
189,0.23972095620851783,0.2885225968369642,-0.016423089541089907,0.07116672134472334,-0.6570774562845575,-0.3285387281423124,0.3751152166082729,0.8775214034362085,0.07303711451742981,1.7975951748487813,0.7346349293674735,-2.677945044588946,0.2550455835460486,0.46037734626498833,0.03832054226254353,9.25185853854297e-18,6.648095494109126e-14,0.6570774562846243,0.5263036677055722,1.0648930476637528,0.03832054226254353,2.4143339296078316e-16,0.6570774562846243,1.5707963267947955,0.364324771345822,0.5463959389988667,0.14233344268944667,-0.1751796217716265,-4.2710034658497245,-1.314154912569117,0.6567199259734996,0.9827166757091504,0.22571377625630235,-0.888479771920148,4.468609821804752,-2.84309372200362,0.2617044989962853,0.5660990312899777,-0.021897452721453586,-0.01094872636072512,-0.32853872814231216,3.700743415417188e-17,0.6236644594831005,1.1377654156044448,0.024482096409628246,-2.6779450445890483,0.32853872814231216,3.141592653589793
190,0.23935608412905282,0.28970843109522554,-0.021897452721453024,0.07116672134472334,-0.3285387281422785,-7.401486830834377e-17,0.3757955695018919,0.8802847782868044,0.07445938935181895,1.869295258381072,0.3285387281422785,-3.141592653589793,0.2555928916652462,0.4605597823047209,0.03284617908217985,0.010948726360727358,-0.3285387281423124,0.6570774562846243,0.526728620208143,1.064151977894371,0.03462291277782266,0.3217505543966625,0.7346349293675333,2.034443935795703,0.3666964398623446,0.5442067065220765,0.14233344268944556,-0.13138471632871931,-6.513308411134251e-14,2.6283098251383623,0.6562219277282066,0.9778589186761588,0.19370274286289219,-0.7454194762741595,2.6283098251383623,1.5707963267949214,0.261248408896954,0.5660078132701115,-0.027371815901816147,-0.005474363180363665,-0.32853872814224555,0.32853872814217894,0.6233903879865357,1.138368111567339,0.027913884681166047,-2.944197093739897,0.4646239251035238,2.356194490192446
191,0.23899121204958776,0.29062061129388805,-0.021897452721453024,0.05474363180363343,3.7007434154171886e-16,-0.9856161844268702,0.37626737720105924,0.8825764583991854,0.05896069588073106,1.951302703907256,0.9856161844268702,-1.5707963267948963,0.2560489817645774,0.4607422183444534,0.02737181590181729,0.010948726360727358,-0.3285387281422457,-1.1102230246251565e-16,0.5271095453770922,1.0635633550621257,0.02948034794036638,0.3805063771123788,0.3285387281422457,-3.141592653589793,0.36915932639873345,0.5420174740452866,0.14780780586980924,-0.13138471632871931,0.32853872814231383,-1.1842378929335002e-15,0.6557907825195468,0.9728789246888904,0.19776018598500875,-0.7266423406817256,0.32853872814231383,-3.604561019730135e-15,0.26060988275789015,0.5652780691111815,-0.03832054226254349,-0.04379490544290717,-0.6570774562846243,-2.2997710969960523,0.622460285005515,1.1388081903100915,0.05819327883912851,-2.2896263264165175,2.3917980437603625,-1.8490959858000233
192,0.23889999402972154,0.29208009961174813,-0.00547436318036311,0.08758981088581326,0.9856161844268705,1.9712323688537399,0.37733803377954056,0.8852198953356483,0.08776071799639658,1.6332151367908514,2.203904788102451,1.1071487177940902,0.2570523799831062,0.4607422183444534,0.060217994983996014,9.25185853854297e-18,1.9712323688536733,-0.6570774562846244,0.5275976855710677,1.0619009847588434,0.060217994983996014,1.536394318841372e-16,2.0778613610089427,-0.32175055439667266,0.3728992652132499,0.5399194595883626,0.22444889039489624,-0.12591035314835566,4.5995421939921055,0.32853872814231044,0.6561759556999718,0.9663682542204424,0.2573533007937605,-0.5112307122777869,4.611260791822891,0.07130746478529404,0.2600625746386927,0.5646395429721177,-0.03284617908217982,-0.03832054226254349,0.3285387281423122,0.32853872814231205,0.6216513140141083,1.1391776795347708,0.05047113471672704,-2.279422598922562,0.46462392510366507,0.7853981633974481
193,0.23880877600985528,0.293813241989207,-0.005474363180363665,0.10401290042690316,-3.3047638699675495e-14,0.98561618442687,0.3786236293042651,0.8883044768418926,0.10415686298774264,1.6233793884058416,0.98561618442687,1.57079632679493,0.2579645601817688,0.4607422183444534,0.054743631803633445,9.25185853854297e-18,-0.3285387281422458,-1.4802973661668753e-16,0.5280427123583293,1.0603924098529909,0.054743631803633445,1.6900337507254872e-16,0.3285387281422458,-3.1415926535897927,0.3764567679880339,0.536453174833445,0.21350016403416996,-0.20802580085380637,-0.6570774562845566,-4.928080922134418,0.6553637974078818,0.9588958911729352,0.2980890032582299,-0.7724118804772752,4.971693107851952,-1.703347859091564,0.25960648453936136,0.5640010168330539,-0.027371815901817254,-0.03832054226254349,0.32853872814224555,0.0,0.620880563235478,1.1394146654812258,0.04709225270740781,-2.1910458127777264,0.32853872814224555,0.0
194,0.23862633997012275,0.2954551663467995,-0.010948726360726786,0.09853853724653949,-0.32853872814227864,-0.32853872814231194,0.3797845250251142,0.8914040808552446,0.09914493396845712,1.681453547968794,0.4646239251036412,-2.356194490192294,0.25878552236056507,0.4609246543841859,0.04926926862326977,0.010948726360726248,-0.3285387281423124,0.6570774562845576,0.5286033329469384,1.0592058811757985,0.050471134716726714,0.21866894587393487,0.7346349293674735,2.0344439357957436,0.3809264509614804,0.5328956720586611,0.2682437958378034,-0.21350016403417002,3.2853872814229237,-0.32853872814231383,0.6550440888527742,0.9501907039410633,0.34283677464369344,-0.6722471818069637,3.30177335455129,-0.09966865249116849,0.25951526651949514,0.5640010168330539,-0.005474363180363665,0.0,1.314154912569182,2.2997710969960523,0.6208424281131271,1.1395481316136125,0.005474363180363665,3.141592653589793,2.6487639065813586,1.0516502125483707
195,0.23807903185092524,0.2966410006050609,-0.03284617908217982,0.07116672134472334,-1.3141549125691487,-1.6426936407114276,0.380364967691618,0.8944823521609334,0.07838095245183058,2.0032041023654323,2.1036742931032344,-2.2455372690184516,0.25887674038043135,0.4611983084437847,0.005474363180363693,0.016423089541089925,-2.628309825138298,0.328538728142312,0.5288866101740576,1.059308799759573,0.017311456388911333,1.2490457723982333,2.648763906581309,3.0172376590430225,0.38384542759720053,0.528973297204412,0.1751796217716265,-0.2353976167556225,-5.585158378418972,-1.3141549125691177,0.6535671820422021,0.9430672210770205,0.29342790913319244,-0.9310265439682698,5.737682219002128,-2.910501986393905,0.25942404849962886,0.5637273627734551,-0.005474363180363665,-0.016423089541091018,1.1102230246251565e-16,-0.9856161844269367,0.6205556997397191,1.1394973348034887,0.01731145638891236,-1.8925468811915385,0.9856161844269367,-1.5707963267948966
196,0.23762294175159396,0.29791805288318846,-0.027371815901816143,0.0766410845250859,0.3285387281423124,0.3285387281422456,0.38107719517230587,0.8975133274635768,0.0813822593870696,1.913820267215597,0.4646239251036182,0.7853981633973467,0.25896795840029757,0.4613807444835172,0.005474363180363693,0.010948726360726248,-1.8503717077085943e-16,-0.3285387281423123,0.5290903465932665,1.0593272354989764,0.012241048204814142,1.1071487177940489,0.3285387281423123,-1.5707963267948972,0.38521369789519433,0.5247772682905644,0.08211544770544955,-0.25182070629671127,-5.585158378418972,-0.9856161844268052,0.6509844655293988,0.9375804414756327,0.26487094002861267,-1.2555816270441849,5.671457782178026,-2.966920454581566,0.25942404849962886,0.5634537087138564,0.0,-0.016423089541091018,0.3285387281423123,0.0,0.6203071165183719,1.1393129077628166,0.016423089541091018,-1.5707963267948966,0.3285387281423123,0.0
197,0.23698441561253017,0.29910388714144975,-0.03832054226254349,0.07116672134472334,-0.6570774562846243,-0.3285387281422458,0.38160810859615857,0.9007591240995358,0.08082800372552128,2.0647376957144794,0.7346349293675035,-2.677945044589068,0.2592416124598964,0.4613807444835172,0.016423089541089935,0.0,0.6570774562845575,-0.6570774562845578,0.5292243427989416,1.0588763235694576,0.016423089541089935,0.0,0.9292478502072359,-0.7853981633974486,0.3855785699746594,0.5200339312575192,0.021897452721452455,-0.28466688537889334,-3.613926009565232,-1.9712323688538758,0.6473840616534002,0.932790442382594,0.28550785289901964,-1.4940244355251215,4.116578464529656,-2.642245931909639,0.25933283047976263,0.5633624906939901,-0.005474363180362555,-0.005474363180363667,-0.32853872814224544,0.6570774562846243,0.6201861114903988,1.1393849965625968,0.0077419186550254215,-2.3561944901922436,0.7346349293675034,2.0344439357956214
198,0.2367107615529314,0.3001072853599786,-0.016423089541090462,0.06021799498399599,1.3141549125691492,-0.6570774562846246,0.3822255451446232,0.902950541789401,0.0624173436631778,1.837048375945832,1.4692698587349775,-0.4636476090008365,0.25969770255922764,0.4613807444835172,0.02737181590181617,0.0,0.6570774562845575,0.0,0.5294479087641254,1.058125311180058,0.02737181590181617,0.0,0.6570774562845575,0.0,0.38685562225278697,0.5154730302642063,0.07664108452508588,-0.273718159018166,3.2853872814229237,0.6570774562846228,0.6444918288065058,0.9269838414441774,0.28424546858916744,-1.297787623708188,3.350450771537015,0.19739555984989188,0.25924161245989635,0.5637273627734551,-0.005474363180362555,0.02189745272145471,1.1102230246251565e-16,1.6426936407115609,0.6204794542692947,1.1397644333855597,0.022571377625631394,1.8157749899217126,1.6426936407115609,1.5707963267948966
199,0.23634588947346638,0.30028972139971105,-0.02189745272145358,0.010948726360727358,-0.3285387281422786,-2.9568485532805435,0.3821430311405928,0.9039958678453033,0.02448209640962924,2.6779450445889665,2.9750447161221945,-1.6814535479687909,0.26006257463869265,0.4613807444835172,0.021897452721452496,0.0,-0.32853872814231233,0.0,0.5296269763785358,1.0575249580372554,0.021897452721452496,0.0,0.32853872814231233,3.141592653589793,0.387950238491182,0.5111857833304924,0.06569235816435964,-0.2572950694770772,-0.6570774562845564,0.9856161844268015,0.6417291427265666,0.9216094228409134,0.26554893842455574,-1.320817705334076,1.1845632302926805,2.1587989303424795,0.25915039444003013,0.5640922348529201,-0.005474363180362555,0.02189745272145471,1.1102230246251565e-16,7.401486830834377e-17,0.6207728862956123,1.1401435115524285,0.022571377625631394,1.8157749899217126,1.3343220141622404e-16,0.5880026035475675
200,0.23625467145360013,0.3002897213997111,-0.00547436318036311,9.25185853854297e-18,0.9856161844269037,-0.6570774562846244,0.38208662180448644,0.9041834680613389,0.00547436318036311,3.1415926535897913,1.184563230292803,-0.588002603547583,0.26024501067842515,0.4612895264636509,0.010948726360726255,-0.005474363180363665,-0.6570774562845579,-0.32853872814231233,0.5296371331469055,1.0571403199567153,0.012241048204814135,-0.4636476090008454,0.7346349293674739,-2.6779450445889466,0.38813267453091455,0.5071721904563772,0.010948726360727329,-0.24087197993598616,-3.2853872814228544,0.9856161844269352,0.6386474800786742,0.9175826252664535,0.24112068622829566,-1.5253730473733167,3.430045021853119,2.850135859111904,0.25915039444003013,0.564365888912519,0.0,0.016423089541091035,0.32853872814224566,-0.3285387281423121,0.6210215644455843,1.1403274677191004,0.016423089541091035,1.5707963267948966,0.46462392510361805,-0.7853981633975494
201,0.23616345343373388,0.3001985033798448,-0.00547436318036311,-0.005474363180362555,2.590520390792032e-16,-0.32853872814224566,0.3819585293840761,0.9042234920483428,0.007741918655025028,-2.3561944901923955,0.32853872814224566,-1.570796326794896,0.26024501067842515,0.4611983084437847,0.0,-0.005474363180363665,-0.6570774562845579,-1.4802973661668753e-16,0.5295576883536127,1.0570556807957927,0.005474363180363665,-1.5707963267948966,0.6570774562845579,-3.141592653589793,0.3877678024514495,0.5027025074829307,-0.021897452721453606,-0.2682437958378034,-1.9712323688538058,-1.6426936407114965,0.6348808389356638,0.9137603949251017,0.2691360853567604,-1.6522483711007685,2.5659694949961853,-2.4468543773930924,0.25915039444003013,0.564365888912519,0.0,9.25185853854297e-18,0.0,-0.9856161844269365,0.6210215644455843,1.1403274677191004,9.25185853854297e-18,1.5707963267948966,0.9856161844269365,-1.5707963267948966
202,0.23616345343373388,0.3001985033798448,0.0,0.0,0.32853872814227914,0.32853872814224544,0.3819585293840761,0.9042234920483428,0.0,0.0,0.46462392510359457,0.785398163397397,0.2601537926585589,0.4611983084437847,-0.005474363180362548,9.25185853854297e-18,-0.3285387281422457,0.32853872814231205,0.5295128662705382,1.0572057109490662,0.005474363180362548,3.1415926535897913,0.46462392510361805,2.356194490192244,0.387585366411717,0.49814160648961786,-0.010948726360726255,-0.27371815901816593,0.6570774562846252,-0.3285387281422472,0.6311635892322704,0.9095757001556755,0.2739370460255714,-1.6107750139181853,0.734634929367505,-0.4636476090007265,0.25933283047976263,0.5644571069323853,0.010948726360726248,0.005474363180363684,0.6570774562845578,0.3285387281423123,0.6211806037950022,1.1401218472670747,0.012241048204814137,0.46364760900084706,0.7346349293674738,0.4636476090008467
203,0.23616345343373388,0.3001985033798448,0.0,0.0,0.0,0.0,0.3819585293840761,0.9042234920483428,0.0,0.0,0.0,0.0,0.2601537926585589,0.4614719625033834,1.61907524424502e-17,0.016423089541089925,0.32853872814224544,0.9856161844268697,0.5297512321942787,1.0574595062453072,0.016423089541089925,1.5707963267948957,1.0389306805044818,1.249045772398295,0.3874029303719844,0.4924860892579101,-0.010948726360727365,-0.3394105171825245,-6.587323279442596e-14,-3.942464737707416,0.6265968229837674,0.9042629168878904,0.3395870636273279,-1.6030432092301528,3.942464737707416,-1.5707963267949134,0.25960648453936136,0.5648219790118503,0.016423089541089925,0.02189745272145249,0.32853872814231233,0.9856161844268034,0.6216264109493328,1.139966871563429,0.027371815901815946,0.927295218001596,1.03893068050444,1.2490457723982138
204,0.23625467145360013,0.3001072853599786,0.005474363180363129,-0.005474363180363665,0.32853872814227914,-0.3285387281423123,0.38194325823318853,0.9038881225555861,0.0077419186550258265,-0.7853981633974972,0.4646239251036418,-0.7853981633974988,0.26015379265855887,0.4616543985431159,1.61907524424502e-17,0.010948726360727357,-1.4802973661668753e-16,-0.3285387281422458,0.5299101617527622,1.0576285762545978,0.010948726360727357,1.5707963267948952,0.3285387281422458,-1.570796326794897,0.38968338086864085,0.48746909816526607,0.13685907950908296,-0.30108997491998213,8.870545659841897,2.299771096995984,0.6240827340916203,0.8964206146500641,0.3307349099224165,-1.14416883366802,9.163816202975593,0.253674096138636,0.25988013859896014,0.565460505150914,0.016423089541089925,0.03832054226254351,1.4802973661668753e-16,0.9856161844269365,0.6223208732830207,1.1399958224931437,0.041691507880742815,1.1659045405098165,0.9856161844269365,1.5707963267948966
205,0.23661954353306514,0.30001606734011227,0.0218974527214536,-0.005474363180363665,0.9856161844269037,-1.1102230246251565e-16,0.3820974339668128,0.902990137875122,0.022571377625630586,-0.24497866312687555,0.9856161844269037,-1.1264253186657103e-16,0.26033622869829137,0.46183683458284847,0.010948726360726255,0.010948726360726246,0.6570774562845576,-6.676141121412608e-14,0.5301586684666718,1.0574977247022852,0.015483837310050883,0.785398163397448,0.6570774562845576,-1.0160356374365401e-13,0.392967229583826,0.48226967103288954,0.19707707449307896,-0.3120387012807084,3.613926009565169,-0.6570774562845599,0.6220990910819264,0.8870785949942273,0.36906303579158634,-1.0074800653029286,3.673174646837394,-0.17985349979247392,0.2602450106784252,0.5662814673297103,0.021897452721453603,0.04926926862326864,0.32853872814231244,0.6570774562844913,0.6232191956479706,1.1400139510319478,0.053916224518785624,1.1525719972156527,0.7346349293674144,1.1071487177940091
206,0.23698441561253017,0.29992484932024605,0.0218974527214536,-0.005474363180363665,2.9605947323337506e-16,-1.1102230246251565e-16,0.3822519175661317,0.9020928782961267,0.022571377625630586,-0.24497866312687555,3.1619165601783647e-16,-0.35877067027057225,0.2604274467181577,0.46183683458284847,0.005474363180363691,8.0953762212251e-18,-0.3285387281422457,-0.6570774562845579,0.5302034673421555,1.0573478526067943,0.005474363180363691,1.4787795318847078e-15,0.7346349293674441,-2.0344439357956623,0.39670716839834247,0.4778912060793093,0.22444889039489624,-0.26276943265743974,1.6426936407114952,2.9568485532805417,0.621093054466533,0.8779572942575334,0.34557933841393484,-0.8638882660347807,3.382513231943257,1.0636978224025382,0.26070110077775643,0.5670112114886403,0.027371815901816168,0.043794905442907185,0.3285387281422457,-0.3285387281421787,0.6240727344633392,1.1398381806552513,0.051645038953573245,1.0121970114513477,0.46462392510352374,-0.7853981633973464
207,0.23725806967212895,0.29992484932024605,0.01642308954109048,0.0,-0.3285387281422786,0.32853872814231205,0.38242163493233106,0.9015314138754384,0.01642308954109048,0.0,0.4646239251036413,2.3561944901922938,0.2604274467181577,0.4619280526027147,1.61907524424502e-17,0.005474363180362572,-0.32853872814231233,0.3285387281422454,0.5302829252252755,1.0574323449174525,0.005474363180362572,1.5707963267948937,0.464623925103618,2.356194490192447,0.39807543869633627,0.4734215231058628,0.08211544770545066,-0.2682437958378023,-8.542006931699516,-0.32853872814224755,0.6185402116541459,0.8716396503477841,0.2805310691480342,-1.2737321144538505,8.548322649332553,-3.1031500635686102,0.26124840889695394,0.5678321736674367,0.03284617908217984,0.04926926862326864,0.3285387281423124,0.32853872814217916,0.6250472850937567,1.1395912945313005,0.05921429144193514,0.9827937232473186,0.4646239251035712,0.7853981633972456
208,0.23707563363239645,0.29983363130037977,-0.010948726360726786,-0.005474363180363665,-1.642693640711494,-0.3285387281423123,0.38223691935888965,0.9017576819762272,0.01224104820481461,-2.6779450445889674,1.6752253857685393,-2.9441970937399047,0.26033622869829137,0.4619280526027147,-0.005474363180363658,0.0,-0.32853872814231233,-0.3285387281422458,0.5302381330630469,1.0575822016912508,0.005474363180363658,3.141592653589793,0.4646239251036183,-2.356194490192446,0.39862274681553383,0.4698640203310789,0.032846179082179815,-0.21350016403416996,-2.956848553280677,3.2853872814228535,0.616175536580645,0.8672441155255446,0.21601201707987477,-1.4181469983996322,4.420036533330135,2.3036114285814215,0.26161328097641895,0.5686531358462329,0.021897452721452493,0.049269268623270863,-0.6570774562846243,1.3340599909203258e-13,0.6259456028210446,1.1396099246628308,0.0539162245187872,1.1525719972156883,0.6570774562846243,3.14159265358959
209,0.23680197957279767,0.29974241328051354,-0.016423089541090462,-0.005474363180363665,-0.3285387281423119,-1.1102230246251565e-16,0.38199566993464973,0.902171516259091,0.017311456388911833,-2.819842099193141,0.3285387281423119,-3.141592653589793,0.26024501067842515,0.46201927062258097,-0.005474363180363658,0.005474363180363683,-1.4802973661668753e-16,0.328538728142312,0.5302728279005396,1.057816520122461,0.0077419186550262125,2.3561944901923426,0.328538728142312,1.570796326794897,0.3984403107758013,0.46740113379469,-0.010948726360726259,-0.1478078058698092,-2.6283098251382975,3.9424647377075446,0.6141811631136849,0.8648764080056549,0.1482127595214706,-1.6447353644528346,4.738252921171044,2.158798930342453,0.2617957170161515,0.569747752084628,0.010948726360726252,0.06569235816435967,-0.6570774562845576,0.9856161844268034,0.6270163462410591,1.1400752329551644,0.06659850246151616,1.4056476493802752,1.1845632302926827,2.1587989303424795
210,0.2365283255131989,0.29992484932024605,-0.016423089541090462,0.010948726360726252,2.9605947323337506e-16,0.9856161844268699,0.3819693233884759,0.9030297605215588,0.019738097147312273,2.5535900500422564,0.9856161844268699,1.5707963267948963,0.26024501067842515,0.4622929246821797,0.0,0.01642308954108992,0.32853872814231205,0.6570774562845575,0.5305112758407846,1.058069677343189,0.01642308954108992,1.5707963267948966,0.7346349293674733,1.10714871779405,0.39825787473606883,0.46484702923843485,-0.010948726360727369,-0.1532821690501729,-6.650235917504688e-14,-0.32853872814231383,0.6121209810005606,0.8623963428899106,0.15367269750234705,-1.6421037915801917,0.32853872814231383,-1.570796326795099,0.2617957170161515,0.5706599322832906,1.1564823173178714e-17,0.05474363180363454,-0.6570774562845576,-0.6570774562844911,0.6278453278965853,1.1406818459011332,0.05474363180363454,1.5707963267948963,0.9292478502071888,-2.3561944901923955
211,0.23643710749333263,0.30065459347917606,-0.005474363180363665,0.043794905442907185,0.6570774562845914,1.9712323688538067,0.38248619632601427,0.9043984567802282,0.04413572696788513,1.695151321341664,2.077861361009059,1.2490457723982593,0.26070110077775643,0.4630226688411097,0.02737181590181728,0.043794905442907185,1.6426936407114947,1.6426936407114943,0.5313709211158227,1.0579954131418763,0.051645038953573835,1.0121970114513295,2.3231196255182316,0.7853981633974482,0.39807543869633627,0.4611983084437847,-0.01094872636072626,-0.21897452721453256,6.668739634581773e-14,-3.942464737707482,0.6092355329465682,0.8587271684395656,0.2192480745132101,-1.6207547225168377,3.942464737707482,-1.5707963267948797,0.26170449899628523,0.5712984584223544,-0.005474363180362553,0.038320542262543514,-0.32853872814224544,-0.9856161844269365,0.6283877571934826,1.1412374885958199,0.03870959327512875,1.71269338139904,1.038930680504545,-1.8925468811914778
212,0.23634588947346638,0.3016579916977049,-0.00547436318036311,0.0602179949839971,3.3602750211988073e-14,0.98561618442687,0.3832191584799703,0.9062041123024217,0.060466317666310845,1.6614562139956375,0.98561618442687,1.5707963267948626,0.26124840889695394,0.4636611949801736,0.03284617908217985,0.03832054226254352,0.3285387281422456,-0.3285387281423125,0.5321958613909288,1.0576879392103502,0.05047113471672708,0.8621700546672311,0.4646239251036183,-0.7853981633975501,0.39798422067647005,0.4565461894306056,-0.005474363180363692,-0.27919252219852964,0.32853872814224555,-3.6139260095652355,0.6056615085929299,0.8538223486178017,0.27924618726816486,-1.5904016576521025,3.6288288604591745,-1.4801364395941647,0.2614308449366865,0.5713896764422206,-0.0164230895410899,0.005474363180363684,-0.6570774562846242,-1.9712323688537399,0.6283567848197832,1.1416938885807697,0.017311456388911305,2.81984209919313,2.077861361009006,-1.8925468811915591
